# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           dP_int/dT (e^4) [MeV^3]
1.332899E-02        -2.784883E-11
1.331701E-02        -2.777380E-11
1.330505E-02        -2.769893E-11
1.329310E-02        -2.762484E-11
1.328116E-02        -2.754997E-11
1.326923E-02        -2.747598E-11
1.325731E-02        -2.740199E-11
1.324540E-02        -2.732810E-11
1.323350E-02        -2.725499E-11
1.322161E-02        -2.718109E-11
1.320973E-02        -2.710808E-11
1.319787E-02        -2.703513E-11
1.318601E-02        -2.696222E-11
1.317417E-02        -2.689015E-11
1.316233E-02        -2.681723E-11
1.315051E-02        -2.674526E-11
1.313869E-02        -2.667323E-11
1.312689E-02        -2.660125E-11
1.311510E-02        -2.652938E-11
1.310332E-02        -2.645840E-11
1.309155E-02        -2.638741E-11
1.307979E-02        -2.631642E-11
1.306804E-02        -2.624542E-11
1.305630E-02        -2.617453E-11
1.304457E-02        -2.610443E-11
1.303285E-02        -2.603353E-11
1.302114E-02        -2.596352E-11
1.300945E-02        -2.589357E-11
1.299776E-02        -2.582366E-11
1.298608E-02        -2.575454E-11
1.297442E-02        -2.568469E-11
1.296276E-02        -2.561567E-11
1.295112E-02        -2.554681E-11
1.293948E-02        -2.547867E-11
1.292786E-02        -2.540970E-11
1.291625E-02        -2.534083E-11
1.290464E-02        -2.527280E-11
1.289305E-02        -2.520482E-11
1.288147E-02        -2.513694E-11
1.286990E-02        -2.506986E-11
1.285834E-02        -2.500197E-11
1.284678E-02        -2.493482E-11
1.283524E-02        -2.486694E-11
1.282371E-02        -2.480005E-11
1.281219E-02        -2.473395E-11
1.280069E-02        -2.466712E-11
1.278919E-02        -2.460101E-11
1.277770E-02        -2.453412E-11
1.276622E-02        -2.446811E-11
1.275475E-02        -2.440221E-11
1.274329E-02        -2.433710E-11
1.273185E-02        -2.427126E-11
1.272041E-02        -2.420614E-11
1.270898E-02        -2.414024E-11
1.269756E-02        -2.407533E-11
1.268616E-02        -2.401127E-11
1.267476E-02        -2.394625E-11
1.266338E-02        -2.388140E-11
1.265200E-02        -2.381738E-11
1.264063E-02        -2.375336E-11
1.262928E-02        -2.368940E-11
1.261793E-02        -2.362537E-11
1.260660E-02        -2.356151E-11
1.259528E-02        -2.349854E-11
1.258396E-02        -2.343552E-11
1.257266E-02        -2.337255E-11
1.256136E-02        -2.330952E-11
1.255008E-02        -2.324655E-11
1.253880E-02        -2.318363E-11
1.252754E-02        -2.312166E-11
1.251629E-02        -2.305958E-11
1.250504E-02        -2.299676E-11
1.249381E-02        -2.293568E-11
1.248259E-02        -2.287370E-11
1.247137E-02        -2.281177E-11
1.246017E-02        -2.275070E-11
1.244898E-02        -2.268882E-11
1.243779E-02        -2.262779E-11
1.242662E-02        -2.256691E-11
1.241546E-02        -2.250684E-11
1.240430E-02        -2.244580E-11
1.239316E-02        -2.238493E-11
1.238203E-02        -2.232495E-11
1.237091E-02        -2.226497E-11
1.235979E-02        -2.220494E-11
1.234869E-02        -2.214506E-11
1.233760E-02        -2.208598E-11
1.232651E-02        -2.202605E-11
1.231544E-02        -2.196708E-11
1.230438E-02        -2.190810E-11
1.229332E-02        -2.184907E-11
1.228228E-02        -2.179009E-11
1.227125E-02        -2.173112E-11
1.226022E-02        -2.167219E-11
1.224921E-02        -2.161421E-11
1.223821E-02        -2.155624E-11
1.222721E-02        -2.149821E-11
1.221623E-02        -2.144024E-11
1.220525E-02        -2.138231E-11
1.219429E-02        -2.132524E-11
1.218334E-02        -2.126737E-11
1.217239E-02        -2.121034E-11
1.216146E-02        -2.115337E-11
1.215053E-02        -2.109635E-11
1.213962E-02        -2.103938E-11
1.212871E-02        -2.098246E-11
1.211782E-02        -2.092640E-11
1.210693E-02        -2.086948E-11
1.209605E-02        -2.081346E-11
1.208519E-02        -2.075750E-11
1.207433E-02        -2.070159E-11
1.206349E-02        -2.064653E-11
1.205265E-02        -2.059052E-11
1.204182E-02        -2.053460E-11
1.203100E-02        -2.047960E-11
1.202020E-02        -2.042464E-11
1.200940E-02        -2.036964E-11
1.199861E-02        -2.031463E-11
1.198783E-02        -2.025973E-11
1.197706E-02        -2.020563E-11
1.196630E-02        -2.015073E-11
1.195555E-02        -2.009673E-11
1.194481E-02        -2.004274E-11
1.193408E-02        -1.998874E-11
1.192336E-02        -1.993475E-11
1.191265E-02        -1.988086E-11
1.190195E-02        -1.982787E-11
1.189126E-02        -1.977479E-11
1.188058E-02        -1.972090E-11
1.186991E-02        -1.966792E-11
1.185924E-02        -1.961489E-11
1.184859E-02        -1.956201E-11
1.183795E-02        -1.950993E-11
1.182731E-02        -1.945701E-11
1.181669E-02        -1.940494E-11
1.180607E-02        -1.935202E-11
1.179547E-02        -1.930005E-11
1.178487E-02        -1.924803E-11
1.177428E-02        -1.919612E-11
1.176371E-02        -1.914506E-11
1.175314E-02        -1.909315E-11
1.174258E-02        -1.904205E-11
1.173203E-02        -1.899014E-11
1.172149E-02        -1.893914E-11
1.171096E-02        -1.888815E-11
1.170044E-02        -1.883725E-11
1.168993E-02        -1.878716E-11
1.167943E-02        -1.873627E-11
1.166894E-02        -1.868619E-11
1.165846E-02        -1.863530E-11
1.164798E-02        -1.858527E-11
1.163752E-02        -1.853529E-11
1.162707E-02        -1.848532E-11
1.161662E-02        -1.843539E-11
1.160619E-02        -1.838633E-11
1.159576E-02        -1.833641E-11
1.158534E-02        -1.828730E-11
1.157494E-02        -1.823744E-11
1.156454E-02        -1.818843E-11
1.155415E-02        -1.813952E-11
1.154377E-02        -1.809143E-11
1.153340E-02        -1.804244E-11
1.152304E-02        -1.799354E-11
1.151269E-02        -1.794545E-11
1.150235E-02        -1.789656E-11
1.149201E-02        -1.784853E-11
1.148169E-02        -1.780055E-11
1.147138E-02        -1.775258E-11
1.146107E-02        -1.770465E-11
1.145078E-02        -1.765759E-11
1.144049E-02        -1.760967E-11
1.143021E-02        -1.756257E-11
1.141994E-02        -1.751466E-11
1.140969E-02        -1.746770E-11
1.139944E-02        -1.742070E-11
1.138920E-02        -1.737371E-11
1.137896E-02        -1.732677E-11
1.136874E-02        -1.728069E-11
1.135853E-02        -1.723380E-11
1.134833E-02        -1.718782E-11
1.133813E-02        -1.714170E-11
1.132795E-02        -1.709482E-11
1.131777E-02        -1.704881E-11
1.130760E-02        -1.700280E-11
1.129745E-02        -1.695693E-11
1.128730E-02        -1.691184E-11
1.127716E-02        -1.686593E-11
1.126703E-02        -1.682094E-11
1.125691E-02        -1.677586E-11
1.124679E-02        -1.672992E-11
1.123669E-02        -1.668494E-11
1.122660E-02        -1.664005E-11
1.121651E-02        -1.659594E-11
1.120644E-02        -1.655098E-11
1.119637E-02        -1.650606E-11
1.118631E-02        -1.646196E-11
1.117626E-02        -1.641705E-11
1.116622E-02        -1.637305E-11
1.115619E-02        -1.632906E-11
1.114617E-02        -1.628507E-11
1.113616E-02        -1.624118E-11
1.112615E-02        -1.619807E-11
1.111616E-02        -1.615409E-11
1.110617E-02        -1.611017E-11
1.109620E-02        -1.606720E-11
1.108623E-02        -1.602420E-11
1.107627E-02        -1.598120E-11
1.106632E-02        -1.593820E-11
1.105638E-02        -1.589521E-11
1.104645E-02        -1.585222E-11
1.103652E-02        -1.580920E-11
1.102661E-02        -1.576631E-11
1.101670E-02        -1.572429E-11
1.100681E-02        -1.568233E-11
1.099692E-02        -1.564023E-11
1.098704E-02        -1.559732E-11
1.097717E-02        -1.555532E-11
1.096731E-02        -1.551342E-11
1.095746E-02        -1.547234E-11
1.094761E-02        -1.543032E-11
1.093778E-02        -1.538843E-11
1.092795E-02        -1.534741E-11
1.091814E-02        -1.530636E-11
1.090833E-02        -1.526444E-11
1.089853E-02        -1.522344E-11
1.088874E-02        -1.518245E-11
1.087896E-02        -1.514155E-11
1.086918E-02        -1.510143E-11
1.085942E-02        -1.506045E-11
1.084967E-02        -1.501957E-11
1.083992E-02        -1.497955E-11
1.083018E-02        -1.493946E-11
1.082045E-02        -1.489855E-11
1.081073E-02        -1.485855E-11
1.080102E-02        -1.481856E-11
1.079132E-02        -1.477866E-11
1.078162E-02        -1.473956E-11
1.077194E-02        -1.469958E-11
1.076226E-02        -1.465966E-11
1.075259E-02        -1.462057E-11
1.074294E-02        -1.458070E-11
1.073328E-02        -1.454166E-11
1.072364E-02        -1.450267E-11
1.071401E-02        -1.446369E-11
1.070439E-02        -1.442471E-11
1.069477E-02        -1.438570E-11
1.068516E-02        -1.434678E-11
1.067556E-02        -1.430869E-11
1.066597E-02        -1.426978E-11
1.065639E-02        -1.423170E-11
1.064682E-02        -1.419280E-11
1.063725E-02        -1.415478E-11
1.062770E-02        -1.411681E-11
1.061815E-02        -1.407880E-11
1.060861E-02        -1.404080E-11
1.059908E-02        -1.400280E-11
1.058956E-02        -1.396490E-11
1.058005E-02        -1.392783E-11
1.057055E-02        -1.388993E-11
1.056105E-02        -1.385292E-11
1.055156E-02        -1.381583E-11
1.054208E-02        -1.377791E-11
1.053261E-02        -1.374091E-11
1.052315E-02        -1.370392E-11
1.051370E-02        -1.366702E-11
1.050425E-02        -1.363092E-11
1.049482E-02        -1.359395E-11
1.048539E-02        -1.355703E-11
1.047597E-02        -1.352094E-11
1.046656E-02        -1.348403E-11
1.045716E-02        -1.344805E-11
1.044776E-02        -1.341203E-11
1.043838E-02        -1.337605E-11
1.042900E-02        -1.334004E-11
1.041963E-02        -1.330404E-11
1.041027E-02        -1.326804E-11
1.040092E-02        -1.323205E-11
1.039158E-02        -1.319615E-11
1.038224E-02        -1.316106E-11
1.037292E-02        -1.312517E-11
1.036360E-02        -1.309016E-11
1.035429E-02        -1.305516E-11
1.034499E-02        -1.302017E-11
1.033569E-02        -1.298515E-11
1.032641E-02        -1.295017E-11
1.031713E-02        -1.291516E-11
1.030787E-02        -1.288020E-11
1.029861E-02        -1.284528E-11
1.028935E-02        -1.281117E-11
1.028011E-02        -1.277626E-11
1.027088E-02        -1.274229E-11
1.026165E-02        -1.270820E-11
1.025243E-02        -1.267327E-11
1.024322E-02        -1.263928E-11
1.023402E-02        -1.260529E-11
1.022483E-02        -1.257130E-11
1.021564E-02        -1.253729E-11
1.020646E-02        -1.250336E-11
1.019730E-02        -1.247031E-11
1.018814E-02        -1.243640E-11
1.017898E-02        -1.240329E-11
1.016984E-02        -1.236939E-11
1.016070E-02        -1.233638E-11
1.015158E-02        -1.230341E-11
1.014246E-02        -1.227041E-11
1.013335E-02        -1.223742E-11
1.012424E-02        -1.220439E-11
1.011515E-02        -1.217142E-11
1.010606E-02        -1.213841E-11
1.009698E-02        -1.210548E-11
1.008791E-02        -1.207341E-11
1.007885E-02        -1.204050E-11
1.006980E-02        -1.200844E-11
1.006075E-02        -1.197550E-11
1.005171E-02        -1.194350E-11
1.004268E-02        -1.191150E-11
1.003366E-02        -1.187951E-11
1.002465E-02        -1.184752E-11
1.001564E-02        -1.181551E-11
1.000665E-02        -1.178354E-11
9.997657E-03        -1.175161E-11
9.988676E-03        -1.172053E-11
9.979703E-03        -1.168861E-11
9.970738E-03        -1.165754E-11
9.961781E-03        -1.162562E-11
9.952833E-03        -1.159462E-11
9.943892E-03        -1.156363E-11
9.934959E-03        -1.153263E-11
9.926034E-03        -1.150163E-11
9.917118E-03        -1.147064E-11
9.908209E-03        -1.143964E-11
9.899308E-03        -1.140864E-11
9.890415E-03        -1.137772E-11
9.881531E-03        -1.134765E-11
9.872654E-03        -1.131673E-11
9.863785E-03        -1.128665E-11
9.854924E-03        -1.125573E-11
9.846072E-03        -1.122574E-11
9.837227E-03        -1.119566E-11
9.828390E-03        -1.116474E-11
9.819561E-03        -1.113474E-11
9.810740E-03        -1.110482E-11
9.801927E-03        -1.107575E-11
9.793121E-03        -1.104575E-11
9.784324E-03        -1.101576E-11
9.775535E-03        -1.098584E-11
9.766753E-03        -1.095676E-11
9.757979E-03        -1.092684E-11
9.749214E-03        -1.089777E-11
9.740456E-03        -1.086785E-11
9.731706E-03        -1.083885E-11
9.722964E-03        -1.080985E-11
9.714229E-03        -1.078085E-11
9.705503E-03        -1.075186E-11
9.696784E-03        -1.072286E-11
9.688074E-03        -1.069386E-11
9.679371E-03        -1.066487E-11
9.670675E-03        -1.063594E-11
9.661988E-03        -1.060787E-11
9.653309E-03        -1.057895E-11
9.644637E-03        -1.055088E-11
9.635973E-03        -1.052195E-11
9.627317E-03        -1.049396E-11
9.618668E-03        -1.046588E-11
9.610028E-03        -1.043696E-11
9.601395E-03        -1.040896E-11
9.592770E-03        -1.038097E-11
9.584153E-03        -1.035297E-11
9.575543E-03        -1.032505E-11
9.566941E-03        -1.029798E-11
9.558347E-03        -1.026998E-11
9.549761E-03        -1.024205E-11
9.541182E-03        -1.021498E-11
9.532611E-03        -1.018706E-11
9.524048E-03        -1.015999E-11
9.515492E-03        -1.013206E-11
9.506944E-03        -1.010507E-11
9.498404E-03        -1.007807E-11
9.489871E-03        -1.005107E-11
9.481346E-03        -1.002405E-11
9.472829E-03        -9.996685E-12
9.464320E-03        -9.969789E-12
9.455818E-03        -9.942906E-12
9.447323E-03        -9.916206E-12
9.438837E-03        -9.889511E-12
9.430358E-03        -9.862828E-12
9.421886E-03        -9.836329E-12
9.413422E-03        -9.809838E-12
9.404966E-03        -9.783442E-12
9.396517E-03        -9.757050E-12
9.388076E-03        -9.730760E-12
9.379643E-03        -9.704571E-12
9.371217E-03        -9.678473E-12
9.362799E-03        -9.652384E-12
9.354388E-03        -9.626393E-12
9.345985E-03        -9.600496E-12
9.337589E-03        -9.574604E-12
9.329201E-03        -9.548814E-12
9.320820E-03        -9.523122E-12
9.312447E-03        -9.497525E-12
9.304082E-03        -9.471936E-12
9.295724E-03        -9.446439E-12
9.287373E-03        -9.420954E-12
9.279030E-03        -9.395656E-12
9.270695E-03        -9.370360E-12
9.262367E-03        -9.345076E-12
9.254046E-03        -9.319978E-12
9.245733E-03        -9.294880E-12
9.237428E-03        -9.269791E-12
9.229130E-03        -9.244808E-12
9.220839E-03        -9.220003E-12
9.212556E-03        -9.195119E-12
9.204280E-03        -9.170421E-12
9.196011E-03        -9.145722E-12
9.187751E-03        -9.121041E-12
9.179497E-03        -9.096542E-12
9.171251E-03        -9.072044E-12
9.163012E-03        -9.047559E-12
9.154781E-03        -9.023262E-12
9.146557E-03        -8.998965E-12
9.138341E-03        -8.974682E-12
9.130132E-03        -8.950578E-12
9.121930E-03        -8.926393E-12
9.113735E-03        -8.902394E-12
9.105548E-03        -8.878403E-12
9.097369E-03        -8.854514E-12
9.089196E-03        -8.830714E-12
9.081031E-03        -8.806923E-12
9.072874E-03        -8.783227E-12
9.064724E-03        -8.759537E-12
9.056581E-03        -8.735946E-12
9.048445E-03        -8.712447E-12
9.040316E-03        -8.688955E-12
9.032195E-03        -8.665564E-12
9.024082E-03        -8.642268E-12
9.015975E-03        -8.618976E-12
9.007876E-03        -8.595779E-12
8.999784E-03        -8.572587E-12
8.991699E-03        -8.549495E-12
8.983622E-03        -8.526505E-12
8.975552E-03        -8.503608E-12
8.967489E-03        -8.480710E-12
8.959433E-03        -8.457817E-12
8.951385E-03        -8.435027E-12
8.943344E-03        -8.412336E-12
8.935310E-03        -8.389739E-12
8.927283E-03        -8.367140E-12
8.919264E-03        -8.344557E-12
8.911251E-03        -8.322151E-12
8.903246E-03        -8.299666E-12
8.895248E-03        -8.277368E-12
8.887257E-03        -8.255076E-12
8.879274E-03        -8.232880E-12
8.871298E-03        -8.210690E-12
8.863328E-03        -8.188590E-12
8.855366E-03        -8.166498E-12
8.847411E-03        -8.144507E-12
8.839464E-03        -8.122611E-12
8.831523E-03        -8.100719E-12
8.823589E-03        -8.078926E-12
8.815663E-03        -8.057223E-12
8.807744E-03        -8.035438E-12
8.799832E-03        -8.013841E-12
8.791927E-03        -7.992249E-12
8.784029E-03        -7.970751E-12
8.776138E-03        -7.949259E-12
8.768254E-03        -7.927867E-12
8.760377E-03        -7.906568E-12
8.752508E-03        -7.885272E-12
8.744645E-03        -7.863985E-12
8.736790E-03        -7.842882E-12
8.728942E-03        -7.821698E-12
8.721100E-03        -7.800698E-12
8.713266E-03        -7.779701E-12
8.705439E-03        -7.758710E-12
8.697618E-03        -7.737816E-12
8.689805E-03        -7.717019E-12
8.681999E-03        -7.696228E-12
8.674200E-03        -7.675530E-12
8.666408E-03        -7.654839E-12
8.658622E-03        -7.634239E-12
8.650844E-03        -7.613647E-12
8.643073E-03        -7.593156E-12
8.635309E-03        -7.572758E-12
8.627552E-03        -7.552361E-12
8.619801E-03        -7.531967E-12
8.612058E-03        -7.511676E-12
8.604322E-03        -7.491479E-12
8.596592E-03        -7.471286E-12
8.588870E-03        -7.451189E-12
8.581154E-03        -7.431096E-12
8.573446E-03        -7.411105E-12
8.565744E-03        -7.391206E-12
8.558049E-03        -7.371308E-12
8.550361E-03        -7.351415E-12
8.542681E-03        -7.331625E-12
8.535007E-03        -7.311928E-12
8.527339E-03        -7.292227E-12
8.519679E-03        -7.272536E-12
8.512026E-03        -7.252945E-12
8.504379E-03        -7.233445E-12
8.496740E-03        -7.213955E-12
8.489107E-03        -7.194556E-12
8.481481E-03        -7.175164E-12
8.473862E-03        -7.155866E-12
8.466250E-03        -7.136574E-12
8.458644E-03        -7.117374E-12
8.451046E-03        -7.098183E-12
8.443454E-03        -7.079090E-12
