# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           d^2P_int/dT^2 (e^4) [MeV^2]
2.309987E+00        -5.133293E-04
2.307912E+00        -5.122594E-04
2.305839E+00        -5.111896E-04
2.303767E+00        -5.101263E-04
2.301698E+00        -5.090666E-04
2.299630E+00        -5.080066E-04
2.297564E+00        -5.069466E-04
2.295500E+00        -5.058866E-04
2.293438E+00        -5.048336E-04
2.291378E+00        -5.037838E-04
2.289320E+00        -5.027273E-04
2.287263E+00        -5.016808E-04
2.285208E+00        -5.006339E-04
2.283156E+00        -4.995913E-04
2.281105E+00        -4.985514E-04
2.279056E+00        -4.975116E-04
2.277008E+00        -4.964713E-04
2.274963E+00        -4.954385E-04
2.272919E+00        -4.944016E-04
2.270877E+00        -4.933684E-04
2.268837E+00        -4.923453E-04
2.266799E+00        -4.913186E-04
2.264763E+00        -4.902889E-04
2.262728E+00        -4.892656E-04
2.260696E+00        -4.882460E-04
2.258665E+00        -4.872260E-04
2.256636E+00        -4.862129E-04
2.254609E+00        -4.851963E-04
2.252583E+00        -4.841829E-04
2.250560E+00        -4.831732E-04
2.248538E+00        -4.821632E-04
2.246518E+00        -4.811600E-04
2.244500E+00        -4.801602E-04
2.242484E+00        -4.791536E-04
2.240469E+00        -4.781502E-04
2.238457E+00        -4.771575E-04
2.236446E+00        -4.761607E-04
2.234437E+00        -4.751676E-04
2.232430E+00        -4.741778E-04
2.230424E+00        -4.731876E-04
2.228421E+00        -4.721980E-04
2.226419E+00        -4.712080E-04
2.224419E+00        -4.702249E-04
2.222421E+00        -4.692451E-04
2.220424E+00        -4.682650E-04
2.218430E+00        -4.672854E-04
2.216437E+00        -4.663122E-04
2.214446E+00        -4.653355E-04
2.212456E+00        -4.643621E-04
2.210469E+00        -4.633924E-04
2.208483E+00        -4.624291E-04
2.206499E+00        -4.614624E-04
2.204517E+00        -4.604993E-04
2.202537E+00        -4.595396E-04
2.200558E+00        -4.585795E-04
2.198581E+00        -4.576195E-04
2.196606E+00        -4.566596E-04
2.194633E+00        -4.557066E-04
2.192662E+00        -4.547569E-04
2.190692E+00        -4.538069E-04
2.188724E+00        -4.528569E-04
2.186758E+00        -4.519071E-04
2.184793E+00        -4.509637E-04
2.182831E+00        -4.500241E-04
2.180870E+00        -4.490841E-04
2.178911E+00        -4.481442E-04
2.176953E+00        -4.472040E-04
2.174998E+00        -4.462712E-04
2.173044E+00        -4.453412E-04
2.171092E+00        -4.444113E-04
2.169142E+00        -4.434816E-04
2.167193E+00        -4.425515E-04
2.165246E+00        -4.416282E-04
2.163301E+00        -4.407016E-04
2.161358E+00        -4.397786E-04
2.159416E+00        -4.388585E-04
2.157476E+00        -4.379453E-04
2.155538E+00        -4.370286E-04
2.153602E+00        -4.361157E-04
2.151667E+00        -4.352056E-04
2.149734E+00        -4.342956E-04
2.147803E+00        -4.333858E-04
2.145874E+00        -4.324760E-04
2.143946E+00        -4.315727E-04
2.142020E+00        -4.306660E-04
2.140096E+00        -4.297630E-04
2.138174E+00        -4.288633E-04
2.136253E+00        -4.279700E-04
2.134334E+00        -4.270734E-04
2.132417E+00        -4.261803E-04
2.130501E+00        -4.252902E-04
2.128587E+00        -4.244003E-04
2.126675E+00        -4.235104E-04
2.124764E+00        -4.226202E-04
2.122856E+00        -4.217374E-04
2.120949E+00        -4.208575E-04
2.119044E+00        -4.199777E-04
2.117140E+00        -4.190976E-04
2.115238E+00        -4.182176E-04
2.113338E+00        -4.173445E-04
2.111439E+00        -4.164676E-04
2.109543E+00        -4.155948E-04
2.107648E+00        -4.147249E-04
2.105754E+00        -4.138614E-04
2.103863E+00        -4.129950E-04
2.101973E+00        -4.121251E-04
2.100085E+00        -4.112620E-04
2.098198E+00        -4.104019E-04
2.096313E+00        -4.095419E-04
2.094430E+00        -4.086820E-04
2.092549E+00        -4.078291E-04
2.090669E+00        -4.069723E-04
2.088791E+00        -4.061192E-04
2.086914E+00        -4.052690E-04
2.085040E+00        -4.044194E-04
2.083167E+00        -4.035762E-04
2.081295E+00        -4.027293E-04
2.079426E+00        -4.018863E-04
2.077558E+00        -4.010464E-04
2.075691E+00        -4.002062E-04
2.073827E+00        -3.993666E-04
2.071964E+00        -3.985266E-04
2.070102E+00        -3.976931E-04
2.068243E+00        -3.968567E-04
2.066385E+00        -3.960235E-04
2.064529E+00        -3.951937E-04
2.062674E+00        -3.943636E-04
2.060821E+00        -3.935404E-04
2.058970E+00        -3.927139E-04
2.057120E+00        -3.918905E-04
2.055272E+00        -3.910705E-04
2.053426E+00        -3.902507E-04
2.051581E+00        -3.894306E-04
2.049738E+00        -3.886107E-04
2.047897E+00        -3.877976E-04
2.046057E+00        -3.869876E-04
2.044219E+00        -3.861776E-04
2.042383E+00        -3.853679E-04
2.040548E+00        -3.845578E-04
2.038715E+00        -3.837479E-04
2.036884E+00        -3.829449E-04
2.035054E+00        -3.821382E-04
2.033226E+00        -3.813350E-04
2.031400E+00        -3.805353E-04
2.029575E+00        -3.797353E-04
2.027752E+00        -3.789422E-04
2.025930E+00        -3.781454E-04
2.024110E+00        -3.773521E-04
2.022292E+00        -3.765623E-04
2.020475E+00        -3.757722E-04
2.018660E+00        -3.749823E-04
2.016847E+00        -3.741926E-04
2.015035E+00        -3.734092E-04
2.013225E+00        -3.726227E-04
2.011416E+00        -3.718392E-04
2.009609E+00        -3.710592E-04
2.007804E+00        -3.702794E-04
2.006000E+00        -3.695060E-04
2.004198E+00        -3.687295E-04
2.002398E+00        -3.679564E-04
2.000599E+00        -3.671797E-04
1.998802E+00        -3.664065E-04
1.997007E+00        -3.656435E-04
1.995213E+00        -3.648769E-04
1.993420E+00        -3.641067E-04
1.991630E+00        -3.633437E-04
1.989840E+00        -3.625767E-04
1.988053E+00        -3.618137E-04
1.986267E+00        -3.610537E-04
1.984483E+00        -3.603006E-04
1.982700E+00        -3.595439E-04
1.980919E+00        -3.587840E-04
1.979139E+00        -3.580305E-04
1.977362E+00        -3.572810E-04
1.975585E+00        -3.565307E-04
1.973811E+00        -3.557811E-04
1.972037E+00        -3.550308E-04
1.970266E+00        -3.542811E-04
1.968496E+00        -3.535378E-04
1.966728E+00        -3.527980E-04
1.964961E+00        -3.520580E-04
1.963196E+00        -3.513181E-04
1.961432E+00        -3.505780E-04
1.959670E+00        -3.498381E-04
1.957910E+00        -3.491050E-04
1.956151E+00        -3.483683E-04
1.954394E+00        -3.476351E-04
1.952638E+00        -3.469051E-04
1.950884E+00        -3.461752E-04
1.949131E+00        -3.454451E-04
1.947381E+00        -3.447222E-04
1.945631E+00        -3.439953E-04
1.943883E+00        -3.432719E-04
1.942137E+00        -3.425521E-04
1.940393E+00        -3.418325E-04
1.938649E+00        -3.411121E-04
1.936908E+00        -3.403924E-04
1.935168E+00        -3.396791E-04
1.933430E+00        -3.389627E-04
1.931693E+00        -3.382494E-04
1.929957E+00        -3.375391E-04
1.928224E+00        -3.368295E-04
1.926492E+00        -3.361196E-04
1.924761E+00        -3.354095E-04
1.923032E+00        -3.346996E-04
1.921304E+00        -3.339961E-04
1.919579E+00        -3.332966E-04
1.917854E+00        -3.325964E-04
1.916131E+00        -3.318964E-04
1.914410E+00        -3.311966E-04
1.912690E+00        -3.304965E-04
1.910972E+00        -3.298033E-04
1.909255E+00        -3.291066E-04
1.907540E+00        -3.284134E-04
1.905827E+00        -3.277237E-04
1.904115E+00        -3.270337E-04
1.902404E+00        -3.263436E-04
1.900695E+00        -3.256537E-04
1.898988E+00        -3.249705E-04
1.897282E+00        -3.242839E-04
1.895578E+00        -3.236007E-04
1.893875E+00        -3.229207E-04
1.892173E+00        -3.222405E-04
1.890474E+00        -3.215609E-04
1.888775E+00        -3.208807E-04
1.887079E+00        -3.202076E-04
1.885384E+00        -3.195312E-04
1.883690E+00        -3.188577E-04
1.881998E+00        -3.181878E-04
1.880307E+00        -3.175177E-04
1.878618E+00        -3.168479E-04
1.876930E+00        -3.161778E-04
1.875244E+00        -3.155145E-04
1.873560E+00        -3.148482E-04
1.871877E+00        -3.141848E-04
1.870195E+00        -3.135247E-04
1.868515E+00        -3.128582E-04
1.866837E+00        -3.121951E-04
1.865160E+00        -3.115417E-04
1.863484E+00        -3.108850E-04
1.861810E+00        -3.102317E-04
1.860138E+00        -3.095753E-04
1.858467E+00        -3.089220E-04
1.856797E+00        -3.082718E-04
1.855129E+00        -3.076219E-04
1.853463E+00        -3.069722E-04
1.851798E+00        -3.063222E-04
1.850134E+00        -3.056787E-04
1.848472E+00        -3.050322E-04
1.846812E+00        -3.043890E-04
1.845153E+00        -3.037491E-04
1.843495E+00        -3.031090E-04
1.841839E+00        -3.024690E-04
1.840184E+00        -3.018289E-04
1.838531E+00        -3.011890E-04
1.836880E+00        -3.005559E-04
1.835230E+00        -2.999194E-04
1.833581E+00        -2.992859E-04
1.831934E+00        -2.986560E-04
1.830288E+00        -2.980259E-04
1.828644E+00        -2.973961E-04
1.827001E+00        -2.967660E-04
1.825360E+00        -2.961362E-04
1.823720E+00        -2.955127E-04
1.822082E+00        -2.948929E-04
1.820445E+00        -2.942663E-04
1.818810E+00        -2.936431E-04
1.817176E+00        -2.930231E-04
1.815544E+00        -2.924033E-04
1.813913E+00        -2.917899E-04
1.812283E+00        -2.911732E-04
1.810655E+00        -2.905598E-04
1.809029E+00        -2.899435E-04
1.807404E+00        -2.893302E-04
1.805780E+00        -2.887201E-04
1.804158E+00        -2.881102E-04
1.802537E+00        -2.875001E-04
1.800918E+00        -2.868903E-04
1.799300E+00        -2.862868E-04
1.797684E+00        -2.856805E-04
1.796069E+00        -2.850770E-04
1.794456E+00        -2.844773E-04
1.792844E+00        -2.838773E-04
1.791233E+00        -2.832772E-04
1.789624E+00        -2.826773E-04
1.788016E+00        -2.820772E-04
1.786410E+00        -2.814774E-04
1.784805E+00        -2.808839E-04
1.783202E+00        -2.802941E-04
1.781600E+00        -2.796975E-04
1.780000E+00        -2.791043E-04
1.778401E+00        -2.785143E-04
1.776803E+00        -2.779242E-04
1.775207E+00        -2.773409E-04
1.773612E+00        -2.767543E-04
1.772019E+00        -2.761645E-04
1.770427E+00        -2.755810E-04
1.768837E+00        -2.750012E-04
1.767248E+00        -2.744212E-04
1.765660E+00        -2.738411E-04
1.764074E+00        -2.732612E-04
1.762489E+00        -2.726812E-04
1.760906E+00        -2.721013E-04
1.759324E+00        -2.715279E-04
1.757744E+00        -2.709516E-04
1.756165E+00        -2.703781E-04
1.754587E+00        -2.698081E-04
1.753011E+00        -2.692382E-04
1.751436E+00        -2.686681E-04
1.749863E+00        -2.680983E-04
1.748291E+00        -2.675284E-04
1.746721E+00        -2.669651E-04
1.745151E+00        -2.663983E-04
1.743584E+00        -2.658352E-04
1.742017E+00        -2.652684E-04
1.740453E+00        -2.647053E-04
1.738889E+00        -2.641452E-04
1.737327E+00        -2.635853E-04
1.735766E+00        -2.630317E-04
1.734207E+00        -2.624754E-04
1.732649E+00        -2.619154E-04
1.731093E+00        -2.613621E-04
1.729538E+00        -2.608057E-04
1.727984E+00        -2.602521E-04
1.726432E+00        -2.597023E-04
1.724881E+00        -2.591523E-04
1.723331E+00        -2.586022E-04
1.721783E+00        -2.580523E-04
1.720237E+00        -2.575091E-04
1.718691E+00        -2.569624E-04
1.717147E+00        -2.564189E-04
1.715605E+00        -2.558791E-04
1.714064E+00        -2.553328E-04
1.712524E+00        -2.547892E-04
1.710986E+00        -2.542494E-04
1.709449E+00        -2.537095E-04
1.707913E+00        -2.531759E-04
1.706379E+00        -2.526395E-04
1.704846E+00        -2.520995E-04
1.703314E+00        -2.515659E-04
1.701784E+00        -2.510360E-04
1.700255E+00        -2.504995E-04
1.698728E+00        -2.499661E-04
1.697202E+00        -2.494362E-04
1.695677E+00        -2.489061E-04
1.694154E+00        -2.483827E-04
1.692632E+00        -2.478563E-04
1.691112E+00        -2.473265E-04
1.689593E+00        -2.468031E-04
1.688075E+00        -2.462831E-04
1.686558E+00        -2.457564E-04
1.685043E+00        -2.452330E-04
1.683530E+00        -2.447133E-04
1.682017E+00        -2.441931E-04
1.680506E+00        -2.436796E-04
1.678997E+00        -2.431634E-04
1.677488E+00        -2.426432E-04
1.675982E+00        -2.421301E-04
1.674476E+00        -2.416135E-04
1.672972E+00        -2.411001E-04
1.671469E+00        -2.405901E-04
1.669967E+00        -2.400800E-04
1.668467E+00        -2.395701E-04
1.666968E+00        -2.390601E-04
1.665471E+00        -2.385503E-04
1.663975E+00        -2.380468E-04
1.662480E+00        -2.375403E-04
1.660987E+00        -2.370370E-04
1.659495E+00        -2.365306E-04
1.658004E+00        -2.360271E-04
1.656514E+00        -2.355269E-04
1.655026E+00        -2.350270E-04
1.653540E+00        -2.345273E-04
1.652054E+00        -2.340271E-04
1.650570E+00        -2.335337E-04
1.649087E+00        -2.330372E-04
1.647606E+00        -2.325438E-04
1.646126E+00        -2.320474E-04
1.644647E+00        -2.315538E-04
1.643170E+00        -2.310640E-04
1.641694E+00        -2.305676E-04
1.640219E+00        -2.300805E-04
1.638745E+00        -2.295939E-04
1.637273E+00        -2.291040E-04
1.635803E+00        -2.286143E-04
1.634333E+00        -2.281306E-04
1.632865E+00        -2.276443E-04
1.631398E+00        -2.271607E-04
1.629933E+00        -2.266745E-04
1.628468E+00        -2.261907E-04
1.627006E+00        -2.257111E-04
1.625544E+00        -2.252310E-04
1.624084E+00        -2.247511E-04
1.622625E+00        -2.242711E-04
1.621167E+00        -2.237975E-04
1.619711E+00        -2.233212E-04
1.618256E+00        -2.228477E-04
1.616802E+00        -2.223712E-04
1.615350E+00        -2.218978E-04
1.613899E+00        -2.214279E-04
1.612449E+00        -2.209579E-04
1.611000E+00        -2.204878E-04
1.609553E+00        -2.200179E-04
1.608107E+00        -2.195479E-04
1.606663E+00        -2.190781E-04
1.605219E+00        -2.186144E-04
1.603777E+00        -2.181480E-04
1.602337E+00        -2.176847E-04
1.600897E+00        -2.172181E-04
1.599459E+00        -2.167546E-04
1.598022E+00        -2.162946E-04
1.596587E+00        -2.158348E-04
1.595153E+00        -2.153749E-04
1.593720E+00        -2.149150E-04
1.592288E+00        -2.144549E-04
1.590858E+00        -2.140015E-04
1.589428E+00        -2.135448E-04
1.588001E+00        -2.130915E-04
1.586574E+00        -2.126350E-04
1.585149E+00        -2.121816E-04
1.583725E+00        -2.117316E-04
1.582302E+00        -2.112815E-04
1.580881E+00        -2.108317E-04
1.579461E+00        -2.103818E-04
1.578042E+00        -2.099318E-04
1.576624E+00        -2.094817E-04
1.575208E+00        -2.090383E-04
1.573793E+00        -2.085919E-04
1.572379E+00        -2.081483E-04
1.570967E+00        -2.077021E-04
1.569555E+00        -2.072583E-04
1.568146E+00        -2.068186E-04
1.566737E+00        -2.063786E-04
1.565329E+00        -2.059384E-04
1.563923E+00        -2.054985E-04
1.562518E+00        -2.050585E-04
1.561115E+00        -2.046188E-04
1.559712E+00        -2.041850E-04
1.558311E+00        -2.037487E-04
1.556911E+00        -2.033151E-04
1.555513E+00        -2.028789E-04
1.554115E+00        -2.024452E-04
1.552719E+00        -2.020152E-04
1.551325E+00        -2.015855E-04
1.549931E+00        -2.011554E-04
1.548539E+00        -2.007256E-04
1.547148E+00        -2.002957E-04
1.545758E+00        -1.998656E-04
1.544369E+00        -1.994419E-04
1.542982E+00        -1.990157E-04
1.541596E+00        -1.985922E-04
1.540211E+00        -1.981658E-04
1.538827E+00        -1.977421E-04
1.537445E+00        -1.973222E-04
1.536064E+00        -1.969023E-04
1.534684E+00        -1.964823E-04
1.533305E+00        -1.960622E-04
1.531928E+00        -1.956424E-04
1.530552E+00        -1.952225E-04
1.529177E+00        -1.948089E-04
1.527803E+00        -1.943924E-04
1.526431E+00        -1.939726E-04
1.525059E+00        -1.935588E-04
1.523689E+00        -1.931488E-04
1.522321E+00        -1.927327E-04
1.520953E+00        -1.923190E-04
1.519587E+00        -1.919091E-04
1.518222E+00        -1.914992E-04
1.516858E+00        -1.910892E-04
1.515495E+00        -1.906791E-04
1.514134E+00        -1.902756E-04
1.512774E+00        -1.898694E-04
1.511415E+00        -1.894657E-04
1.510057E+00        -1.890593E-04
1.508701E+00        -1.886559E-04
1.507345E+00        -1.882494E-04
1.505991E+00        -1.878458E-04
1.504638E+00        -1.874458E-04
1.503287E+00        -1.870460E-04
1.501936E+00        -1.866459E-04
1.500587E+00        -1.862460E-04
1.499239E+00        -1.858460E-04
1.497892E+00        -1.854460E-04
1.496547E+00        -1.850526E-04
1.495202E+00        -1.846561E-04
1.493859E+00        -1.842625E-04
1.492517E+00        -1.838662E-04
1.491177E+00        -1.834728E-04
1.489837E+00        -1.830827E-04
1.488499E+00        -1.826865E-04
1.487161E+00        -1.822926E-04
1.485826E+00        -1.819029E-04
1.484491E+00        -1.815192E-04
1.483157E+00        -1.811328E-04
1.481825E+00        -1.807429E-04
1.480494E+00        -1.803530E-04
1.479164E+00        -1.799694E-04
1.477835E+00        -1.795830E-04
1.476507E+00        -1.791993E-04
1.475181E+00        -1.788131E-04
1.473856E+00        -1.784295E-04
1.472532E+00        -1.780495E-04
1.471209E+00        -1.776695E-04
1.469888E+00        -1.772897E-04
1.468567E+00        -1.769096E-04
1.467248E+00        -1.765297E-04
1.465930E+00        -1.761498E-04
1.464613E+00        -1.757698E-04
1.463297E+00        -1.753960E-04
